freq,p,o,rank,sum_freq,freq_dbpedia,tf,idf,tf_idf,rank_tf_idf
1,http://dbpedia.org/ontology/stateOfOrigin,http://dbpedia.org/resource/Republic_of_Venice,43,404,23,0.0024752475247524753,12.577636201962656,0.03113276287614519,156
1,http://dbpedia.org/ontology/training,http://dbpedia.org/resource/Bernardino_Campi,43,404,3,0.0024752475247524753,14.614518129223697,0.03617454982481113,129
1,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Brescia,43,404,64,0.0024752475247524753,11.554247334532135,0.028599622115178552,171
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Tornabuoni_Chapel,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Sassoferrato,43,404,4,0.0024752475247524753,14.326836056771915,0.0354624654870592,135
1,http://dbpedia.org/ontology/movement,http://dbpedia.org/resource/Gothic_art,43,404,5,0.0024752475247524753,14.103692505457706,0.03491012996400422,139
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Raphael_Rooms,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Equestrian_statue_of_Bartolomeo_Colleoni,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/nationality,http://dbpedia.org/resource/Republic_of_Florence,43,404,7,0.0024752475247524753,13.767220268836493,0.03407727789315963,146
1,http://dbpedia.org/ontology/occupation,http://dbpedia.org/resource/Titian__PersonFunction__1,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Cremona,43,404,98,0.0024752475247524753,11.128162939221234,0.027544957770349588,178
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Holy_Trinity_(Masaccio),43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/movement,http://dbpedia.org/resource/Venetian_Renaissance,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Sleeping_Venus_(Giorgione),43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Fresco,43,404,2,0.0024752475247524753,15.01998323733186,0.03717817633002936,124
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/The_Last_Judgment_(Michelangelo),43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/notableWork,"http://dbpedia.org/resource/Ognissanti,_Florence",43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Tempio_Malatestiano,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Cupramontana,43,404,2,0.0024752475247524753,15.01998323733186,0.03717817633002936,124
1,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Messina,43,404,34,0.0024752475247524753,12.186769893275645,0.03016527201305853,164
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Delivery_of_the_Keys_(Perugino),43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/training,http://dbpedia.org/resource/Giovanni_Martino_Spanzotti,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/occupation,http://dbpedia.org/resource/Painting,43,404,1087,0.0024752475247524753,8.721953530770596,0.02158899388804603,191
1,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Pistoia,43,404,18,0.0024752475247524753,12.822758659995642,0.03173950163365258,153
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/St._Sebastian_(Mantegna),43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Christ_and_St._Thomas_(Verrocchio),43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Parma,43,404,151,0.0024752475247524753,10.695850581076883,0.02647487767593288,180
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Castelfranco_Madonna,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Sultan,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Duchy_of_Brabant,43,404,50,0.0024752475247524753,11.80110741246366,0.029210661912038763,166
1,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Città_della_Pieve,43,404,5,0.0024752475247524753,14.103692505457706,0.03491012996400422,139
1,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Marche,43,404,15,0.0024752475247524753,13.005080216789596,0.03219079261581583,151
1,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Milan,43,404,669,0.0024752475247524753,9.207346357763578,0.022790461281593014,189
1,http://dbpedia.org/ontology/training,http://dbpedia.org/resource/Francesco_Squarcione,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/training,http://dbpedia.org/resource/Lorenzo_Costa,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Palazzo_Massimo_alle_Colonne,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Republic_of_Genoa,43,404,206,0.0024752475247524753,10.385254249102225,0.025706074874015408,183
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Santa_Maria_Novella,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/nationality,http://dbpedia.org/resource/Flemish_people,43,404,23,0.0024752475247524753,12.577636201962656,0.03113276287614519,156
