freq,p,o,rank
2,http://dbpedia.org/ontology/keyPerson,http://dbpedia.org/resource/Vice_president,50
2,http://dbpedia.org/ontology/keyPerson,http://dbpedia.org/resource/Daniel_L._Doctoroff,50
2,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/resource/Architect,50
2,http://dbpedia.org/ontology/owningCompany,http://dbpedia.org/resource/National_Amusements,50
2,http://dbpedia.org/ontology/product,http://dbpedia.org/resource/Insurance,50
1,http://dbpedia.org/ontology/location,http://dbpedia.org/resource/200_West_Street,105
1,http://dbpedia.org/ontology/location,"http://dbpedia.org/resource/Exton,_Pennsylvania",105
1,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Wiesbaden,105
1,http://dbpedia.org/ontology/distributingCompany,http://dbpedia.org/resource/Universal_Music_Distribution,105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/Casey_Neistat,105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/Balthazar_P._Melick,105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/Thomas_Secunda,105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/J._Max_Bond_Jr.,105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/WarnerMedia,105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/Joseph_Fahys,105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/Dennis_Crowley,105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/Samuel_D._Waksal,105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/William_B._Hornblower,105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/Cyrus_L._W._Eidlitz,105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/Hoan_Ton-That,105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/Aryeh_Bourkoff,105
1,http://dbpedia.org/ontology/headquarter,http://dbpedia.org/resource/57th_Street_(Manhattan),105
1,http://dbpedia.org/ontology/headquarter,http://dbpedia.org/resource/Midtown_Manhattan,105
1,http://dbpedia.org/ontology/headquarter,http://dbpedia.org/resource/Third_Avenue,105
1,http://dbpedia.org/ontology/industry,http://dbpedia.org/resource/Grocery_store,105
1,http://dbpedia.org/ontology/industry,http://dbpedia.org/resource/Bookselling,105
1,http://dbpedia.org/ontology/keyPerson,http://dbpedia.org/resource/David_Nevins_(television_producer),105
1,http://dbpedia.org/ontology/keyPerson,http://dbpedia.org/resource/Craig_Nevill-Manning,105
1,http://dbpedia.org/ontology/keyPerson,http://dbpedia.org/resource/Dennis_Crowley,105
1,http://dbpedia.org/ontology/owner,http://dbpedia.org/resource/United_Talent_Agency,105
1,http://dbpedia.org/ontology/owningCompany,http://dbpedia.org/resource/Merrill_(company),105
1,http://dbpedia.org/ontology/parentCompany,http://dbpedia.org/resource/AT&T,105
1,http://dbpedia.org/ontology/parentCompany,http://dbpedia.org/resource/Collective_Brands,105
